Q_INCA,p_druck_bereinigt_1,p_druck_bereinigt_2,p_druck_bereinigt_3,p_druck_bereinigt_4,p_druck_bereinigt_5,p_druck_bereinigt_6,p_druck_bereinigt_7,p_druck_bereinigt_8,p_druck_bereinigt_9,p_druck_bereinigt_10,p_druck_bereinigt_11,p_druck_bereinigt_12,p_druck_bereinigt_13,p_druck_bereinigt_14,p_druck_bereinigt_15,p_druck_bereinigt_16,p_druck_bereinigt_17,p_druck_bereinigt_18,p_druck_bereinigt_19,p_druck_bereinigt_20,nEng
120.92,-16872.0,-16975.0,-16850.0,-16659.0,-16917.0,-16699.0,-11833.0,-5315.6,-1125.0,0.0,-1670.3,-23277.0,-31315.0,-31333.0,-31190.0,-31348.0,-28412.0,-22576.0,-18390.0,-17131.0,706.6
75.41785239259279,-9800.25,-8595.875,-9260.25,-9034.75,-8165.75,-9372.75,-8419.625,-6254.25,-2929.125,0.0,-5.375,-11678.875,-15041.25,-16096.125,-18643.0,-18099.5,-16541.75,-18308.75,-11633.375,-11997.5,1633.5
208.56,-24597.0,-23892.0,-23305.0,-24022.0,-23080.0,-23123.0,-15445.0,-11662.0,-4818.4,-1696.3,0.0,-1660.8,-13539.0,-31514.0,-41631.0,-45712.0,-41005.0,-34909.0,-28267.0,-25871.0,1587.0
58.618,-10391.0,-8161.0,-10120.0,-8658.3,-8682.0,-9746.8,-8186.6,-8450.9,-3715.8,-777.0,0.0,-9376.8,-14003.0,-14810.0,-17151.0,-16819.0,-15792.0,-17693.0,-12194.0,-12021.0,1667.0
33.497773426507806,-3493.75,-3427.875,-4000.625,-2846.125,-3700.375,-3253.75,-3077.875,-3495.25,-2014.875,0.0,-3408.5,-7234.125,-9131.5,-9096.5,-9957.5,-9007.375,-9710.375,-9543.75,-6613.5,-5735.625,1540.12962962963
112.218733749232,-15450.625,-15276.0,-14843.875,-15153.25,-15040.375,-14862.125,-14003.875,-7514.375,-3919.75,-573.375,0.0,-5025.625,-20569.0,-24495.75,-27894.625,-28134.875,-26750.875,-23538.25,-19369.125,-16260.75,1340.22916666667
104.46,-15511.0,-14133.0,-14668.0,-14467.0,-14275.0,-14455.0,-13616.0,-8029.4,-4808.0,-653.75,0.0,-2305.6,-16492.0,-22691.0,-25809.0,-27606.0,-25007.0,-23377.0,-18849.0,-15292.0,1393.5
187.827456658614,-25666.5,-25766.125,-25592.875,-25578.625,-25662.125,-23982.0,-16468.25,-7904.875,-2985.875,0.0,-680.25,-17540.75,-39999.125,-47816.0,-49476.0,-48459.0,-41865.875,-34734.125,-29328.75,-26942.125,1126.89583333333
172.12,-18161.0,-18393.0,-18158.0,-16925.0,-17538.0,-17868.0,-14782.0,-9185.1,-7098.9,-3092.5,0.0,-1079.7,-9192.1,-20380.0,-30191.0,-35099.0,-33844.0,-27656.0,-24719.0,-19308.0,1787.0
210.931147538745,-28367.875,-28167.25,-26947.25,-26998.375,-27585.25,-26678.625,-20292.75,-13746.875,-8198.375,-522.625,0.0,-6980.0,-25706.875,-43137.5,-51121.125,-55631.625,-49882.0,-41415.625,-35945.875,-30300.875,1860.45652173913
213.428785799772,-27247.875,-27685.25,-27074.375,-27608.75,-27079.25,-23810.75,-16720.0,-7922.75,-3558.625,-833.125,0.0,-10675.625,-39485.125,-53012.25,-56025.875,-51735.0,-44175.125,-35445.875,-30758.25,-28083.0,1046.89583333333
134.51,-15511.0,-15468.0,-15691.0,-15512.0,-15307.0,-15092.0,-10375.0,-4414.2,-954.63,0.0,-6609.9,-25060.0,-29993.0,-29694.0,-29809.0,-30121.0,-26139.0,-20763.0,-17334.0,-15938.0,760.0
102.392295115572,-12386.0,-12402.875,-12292.25,-12258.25,-12332.5,-12328.25,-10505.375,-5158.25,-1327.25,0.0,-15927.0,-26441.625,-27271.0,-27224.75,-27462.125,-27647.0,-24063.125,-17680.0,-13652.875,-12514.25,700.0
160.410296879672,-16401.5,-16414.063000000002,-15536.625,-16057.188,-15703.75,-15982.063,-13076.938,-8119.0625,-5034.125,-941.8125,0.0,-688.0,-9390.625,-23563.188,-30340.25,-33080.25,-30955.375,-24334.313,-20398.063000000002,-17702.188000000002,1500.08333333333
50.51980337186029,-5993.875,-7092.5,-5408.875,-6982.0,-5730.25,-6532.375,-6159.125,-5879.0,-2995.75,-2179.75,0.0,-5336.25,-12064.375,-13003.625,-14754.125,-13067.0,-15245.0,-12732.0,-9641.625,-7810.25,1320.16
223.8,-29534.0,-30124.0,-29657.0,-29845.0,-29971.0,-23919.0,-15451.0,-7089.4,-2097.0,0.0,-10665.0,-42000.0,-55493.0,-57865.0,-58572.0,-53225.0,-45992.0,-37330.0,-32739.0,-30707.0,993.5
194.25,-29048.0,-28944.0,-28391.0,-28879.0,-28562.0,-25563.0,-17279.0,-7926.1,-2953.4,0.0,-169.13,-23902.0,-47366.0,-55309.0,-54937.0,-54221.0,-46250.0,-37073.0,-32342.0,-29290.0,1033.5
27.531,-6586.8,-4459.4,-4207.8,-5556.3,-4214.6,-4392.3,-5371.8,-4491.4,-3411.3,0.0,-2043.8,-5675.1,-7704.9,-8466.1,-8335.9,-9266.5,-7960.0,-9205.0,-7990.9,-4819.5,1880.1
158.398981153351,-19011.625,-18715.625,-18755.75,-18794.625,-18893.0,-18216.375,-12253.375,-5382.5,-1670.0,0.0,-17587.625,-31367.75,-36556.125,-35732.0,-37515.5,-36034.25,-31821.625,-26228.5,-21707.0,-19681.125,1033.5
217.923804113708,-27943.375,-28054.0,-28295.0,-27946.5,-28000.75,-23119.875,-13693.875,-5787.25,-1004.0,0.0,-29764.0,-55605.375,-59441.75,-60568.5,-60065.375,-53186.875,-42757.375,-35314.75,-30455.375,-28366.0,806.711538461539
137.04,-18840.0,-16850.0,-17435.0,-17107.0,-16841.0,-17385.0,-15344.0,-9469.9,-6470.0,0.0,-1236.1,-13571.0,-28121.0,-33926.0,-36501.0,-37056.0,-34233.0,-29033.0,-23005.0,-18512.0,1520.2
80.437,-10727.0,-11240.0,-10686.0,-10993.0,-10447.0,-10806.0,-10621.0,-7831.6,-4633.2,-1907.1,0.0,-5241.8,-15391.0,-15782.0,-19242.0,-19475.0,-17892.0,-17920.0,-13952.0,-12890.0,1486.9
172.75,-25459.0,-23685.0,-24025.0,-24338.0,-23130.0,-24399.0,-18142.0,-11801.0,-4600.0,-404.63,0.0,-1164.4,-20659.0,-36866.0,-43009.0,-47550.0,-41372.0,-36077.0,-30862.0,-25044.0,1547.0
109.816782665696,-14365.375,-14340.75,-14201.25,-14321.5,-14384.5,-14432.875,-10413.75,-4087.125,-228.0,0.0,-19938.375,-27578.0,-27740.75,-27424.625,-27456.25,-27539.25,-25206.0,-19749.5,-15845.75,-14680.25,680.0
133.99,-19670.0,-20017.0,-19668.0,-19698.0,-19770.0,-19217.0,-15428.0,-8924.9,-2927.3,-1147.4,0.0,-16051.0,-31393.0,-37077.0,-36777.0,-38616.0,-34130.0,-29572.0,-22877.0,-21309.0,1106.9
148.88,-19923.0,-20892.0,-20931.0,-18741.0,-19919.0,-20273.0,-18215.0,-12628.0,-9335.1,-3509.5,0.0,-5893.4,-23003.0,-33122.0,-38341.0,-42628.0,-41953.0,-31596.0,-29855.0,-24233.0,1920.5
143.63,-19474.0,-19403.0,-19410.0,-19510.0,-19446.0,-19170.0,-13889.0,-7491.6,-2671.1,0.0,-13227.0,-30320.0,-36636.0,-36280.0,-38036.0,-36604.0,-33236.0,-27315.0,-22312.0,-20319.0,1046.9
121.66,-16171.0,-15286.0,-15506.0,-15073.0,-15321.0,-14894.0,-14448.0,-7804.5,-5516.6,0.0,-867.13,-11826.0,-22030.0,-26253.0,-28499.0,-28993.0,-26728.0,-24126.0,-20232.0,-16839.0,1493.5
115.06,-15607.0,-15262.0,-15532.0,-15187.0,-15116.0,-15253.0,-12874.0,-7497.1,-1811.0,0.0,-935.63,-21324.0,-30972.0,-33504.0,-34037.0,-33325.0,-30691.0,-24058.0,-18261.0,-16088.0,1006.8
45.158,-5812.0,-4691.5,-5181.3,-4872.4,-4177.8,-5021.8,-4599.5,-4786.5,-2508.6,-206.75,0.0,-2347.1,-10902.0,-10916.0,-12272.0,-13989.0,-12342.0,-12361.0,-10268.0,-6771.0,1773.5
24.2670686515133,-3153.5,-2947.5,-2979.375,-3208.0,-3164.0,-3129.625,-3054.625,-2995.125,-1255.875,0.0,-5104.75,-7024.0,-7137.125,-7346.375,-7384.5,-7267.875,-7188.375,-6895.125,-4760.375,-3565.25,746.72
93.20586688989141,-13748.0,-14056.625,-13989.125,-13680.625,-14018.75,-13545.875,-12890.0,-7435.25,-1544.875,0.0,-14456.625,-24305.125,-28333.75,-27010.0,-28198.0,-27849.625,-26931.625,-22619.125,-16924.125,-15121.0,1060.0
207.08,-27635.0,-27194.0,-27086.0,-26969.0,-27290.0,-24645.0,-17426.0,-8534.9,-3668.5,0.0,-8647.5,-35676.0,-50754.0,-55990.0,-55559.0,-54332.0,-44973.0,-36603.0,-31144.0,-28144.0,1173.5
35.393,-2729.4,-2960.9,-3481.0,-2275.6,-3332.4,-2526.1,-2747.8,-2960.3,-1276.3,0.0,-4450.9,-7091.4,-9042.5,-8921.8,-9045.1,-8929.0,-9160.1,-8931.5,-5915.0,-5007.3,1513.5
190.898051376343,-28893.75,-28452.375,-28489.0,-28292.125,-28527.5,-26785.875,-18638.625,-9576.0,-3967.5,-864.25,0.0,-10377.75,-38557.375,-50925.125,-55532.375,-53143.25,-47137.0,-38200.75,-32796.5,-29583.75,1173.5
200.01,-22228.0,-20063.0,-21687.0,-20546.0,-20780.0,-20367.0,-13335.0,-9839.5,-2605.3,-563.13,0.0,-3465.5,-20053.0,-35240.0,-40928.0,-43843.0,-35333.0,-30851.0,-25135.0,-22124.0,1420.2
102.83,-13029.0,-10213.0,-11861.0,-12740.0,-10018.0,-10873.0,-12530.0,-8924.7,-4321.6,-5944.1,-2421.9,0.0,-8209.6,-18902.0,-19397.0,-21914.0,-24714.0,-20765.0,-14110.0,-15492.0,1787.0
88.5822279174657,-12450.875,-12228.0,-12263.625,-12356.625,-12148.0,-12299.125,-11073.75,-5993.0,-1755.875,0.0,-10575.5,-24065.75,-26198.75,-26656.75,-26653.125,-26622.375,-24845.125,-18851.25,-14271.125,-12525.125,726.74
84.031,-7995.9,-7735.6,-8172.6,-7981.1,-7909.6,-8268.6,-7523.3,-3987.6,-313.38,0.0,-13812.0,-18331.0,-19108.0,-20034.0,-19148.0,-19482.0,-18855.0,-14038.0,-9862.3,-8590.1,880.0
18.767,-1953.3,-2028.3,-1906.5,-1657.0,-2026.6,-1544.3,-1954.0,-1589.8,0.0,-1214.3,-4089.8,-4793.3,-4799.0,-5052.9,-4555.5,-5016.3,-4642.9,-4921.5,-3421.0,-2746.4,1080.0
50.209,-5290.6,-5633.5,-5090.9,-5489.9,-4902.3,-5447.4,-5019.0,-4778.6,-2222.0,0.0,-1538.6,-11536.0,-12337.0,-14050.0,-14783.0,-13606.0,-15161.0,-12703.0,-9165.0,-6521.4,1473.5
32.0940532511857,-7549.5,-5479.875,-5738.25,-5997.5,-5540.625,-5569.625,-6089.25,-5297.25,-3684.375,-1537.25,0.0,-930.75,-9358.5,-8947.875,-9395.875,-11758.5,-10212.5,-10164.875,-10232.75,-6183.125,1800.45833333333
84.89317300041179,-11119.75,-10903.625,-10691.0,-10962.125,-10609.125,-11111.0,-10513.25,-6836.0,-3338.0,0.0,-8043.25,-19260.625,-22828.375,-23331.375,-24047.875,-23283.875,-23522.375,-18108.125,-14585.625,-11556.625,1120.02
210.769458844202,-30728.75,-28067.75,-28459.125,-28201.5,-28508.0,-27553.25,-21051.125,-13600.25,-7337.375,-870.375,0.0,-1936.25,-14652.5,-33402.0,-46089.625,-50400.375,-48603.125,-41604.0,-36209.375,-30895.875,1840.47916666667
133.65,-17495.0,-18016.0,-17409.0,-17569.0,-17308.0,-17629.0,-14878.0,-9542.5,-2896.3,0.0,-7323.4,-29032.0,-35710.0,-39194.0,-37876.0,-39433.0,-34562.0,-28346.0,-21313.0,-19110.0,1193.5
77.456,-10601.0,-10176.0,-10243.0,-10228.0,-10565.0,-10398.0,-9965.0,-5557.4,-1324.4,0.0,-2235.6,-19460.0,-23193.0,-23769.0,-23837.0,-23486.0,-21978.0,-16513.0,-12146.0,-10556.0,693.5
117.68887159286001,-16750.875,-16807.125,-16383.125,-16600.375,-16448.875,-16566.75,-13914.75,-7716.0,-1113.375,0.0,-16759.125,-28114.625,-32255.5,-31860.125,-33468.375,-32557.625,-31489.875,-25637.375,-20532.125,-17824.0,1186.84
92.544,-11238.0,-11401.0,-9925.1,-11163.0,-10433.0,-10512.0,-10796.0,-6715.1,-4753.4,0.0,-378.5,-12537.0,-19760.0,-23487.0,-25298.0,-23654.0,-25620.0,-19589.0,-16495.0,-12140.0,1473.5
127.466866561625,-16682.75,-17255.125,-17564.0,-15185.5,-17547.875,-16069.75,-15909.5,-10113.625,-7072.375,-2672.625,-322.0,0.0,-11084.625,-25229.5,-30425.875,-33836.375,-35292.625,-26244.125,-24358.125,-19295.0,1720.39583333333
146.22,-19772.0,-18282.0,-18743.0,-18300.0,-17288.0,-18401.0,-17297.0,-11450.0,-7162.0,-5791.3,-98.375,0.0,-6747.3,-21445.0,-29516.0,-34902.0,-37136.0,-29935.0,-25421.0,-21181.0,1953.6
46.0601353369568,-5516.25,-5584.625,-5523.625,-5381.5,-5554.875,-5616.25,-5640.25,-4303.375,-1226.25,0.0,-2205.875,-11446.25,-13073.625,-13248.75,-12948.875,-12983.0,-12997.625,-10758.125,-7342.5,-5890.25,733.5
97.83793659089741,-11893.25,-10225.75,-11419.125,-10384.0,-11260.5,-10257.5,-11042.75,-5931.375,-3742.625,-527.0,0.0,-7671.125,-19892.125,-22548.75,-24901.375,-22888.875,-24533.625,-17713.875,-14693.25,-11155.125,1193.5
107.91,-13113.0,-13201.0,-13157.0,-12876.0,-13094.0,-12795.0,-11823.0,-6786.0,-2439.8,0.0,-4874.1,-18316.0,-22571.0,-25182.0,-23435.0,-25632.0,-23420.0,-19957.0,-16195.0,-14172.0,1140.1
50.135,-7648.3,-8180.1,-8316.1,-6987.6,-8269.3,-7258.8,-7730.5,-7485.3,-3796.5,-4137.3,0.0,-4102.1,-13201.0,-13853.0,-16245.0,-16426.0,-15364.0,-16606.0,-10341.0,-10328.0,1486.9
166.73,-25787.0,-24466.0,-24207.0,-24813.0,-23700.0,-24234.0,-20276.0,-12096.0,-6307.3,-196.0,0.0,-8402.8,-29445.0,-40090.0,-45902.0,-48463.0,-42637.0,-37748.0,-31813.0,-26097.0,1633.5
144.64,-22788.0,-22070.0,-22330.0,-22205.0,-21844.0,-22002.0,-15819.0,-8137.0,-2962.5,0.0,-522.75,-19111.0,-35971.0,-42030.0,-41081.0,-42654.0,-37439.0,-30835.0,-25619.0,-22707.0,1026.8
112.93,-20324.0,-16973.0,-18727.0,-19305.0,-16866.0,-17493.0,-19360.0,-12326.0,-7157.8,-6635.8,-508.38,0.0,-9783.0,-23993.0,-25252.0,-31207.0,-32774.0,-29989.0,-22112.0,-23910.0,1987.0
214.23,-23695.0,-25100.0,-23474.0,-24043.0,-23874.0,-20582.0,-14332.0,-6556.5,-2378.8,0.0,-2528.8,-19920.0,-37970.0,-44827.0,-46558.0,-44779.0,-38159.0,-32364.0,-27277.0,-25558.0,1213.5
104.95,-17827.0,-17351.0,-18521.0,-17108.0,-15846.0,-18438.0,-16873.0,-13413.0,-8381.3,-5562.9,0.0,-4733.1,-20523.0,-25503.0,-27700.0,-31861.0,-32656.0,-27298.0,-23816.0,-23697.0,1973.8
88.7121477074918,-16152.0,-14519.875,-15285.0,-14729.75,-14722.625,-15035.25,-14623.25,-10104.75,-6181.0,-1450.125,0.0,-3382.0,-17909.375,-23434.375,-26523.25,-28824.875,-26238.375,-25804.625,-20138.125,-16969.625,1540.14583333333
86.262,-9232.6,-9135.6,-9515.4,-8932.8,-9303.0,-9189.4,-8853.1,-5609.8,-1353.1,0.0,-3415.5,-16454.0,-20053.0,-19684.0,-21102.0,-19846.0,-19810.0,-15643.0,-10919.0,-10325.0,913.5
154.83,-22053.0,-21742.0,-21780.0,-21539.0,-21598.0,-21607.0,-16030.0,-9143.9,-2941.0,0.0,-16270.0,-37321.0,-45398.0,-45002.0,-47398.0,-45609.0,-39772.0,-31424.0,-25507.0,-22526.0,1106.8
178.9,-27333.0,-27104.0,-27185.0,-27133.0,-27085.0,-24071.0,-15367.0,-7270.3,-1678.6,0.0,-2590.1,-33202.0,-49304.0,-51150.0,-52452.0,-50237.0,-42370.0,-34570.0,-29536.0,-27535.0,846.79
22.5625256605925,-4142.0,-1631.25,-3326.0,-2592.75,-1850.25,-2973.125,-2165.0,-2218.75,-2143.875,0.0,-986.875,-1881.75,-6487.5,-6247.75,-6434.75,-7709.625,-6071.625,-7368.75,-5798.25,-3124.75,1586.97916666667
121.64,-15408.0,-13692.0,-14112.0,-14195.0,-13409.0,-14297.0,-12523.0,-8009.6,-5004.1,-330.88,0.0,-140.63,-14318.0,-24950.0,-28690.0,-31594.0,-28789.0,-23659.0,-19664.0,-14500.0,1446.9
17.204,-2444.4,-2318.9,-2252.3,-2146.1,-2192.1,-2367.5,-2267.6,-2299.5,-972.88,0.0,-2303.8,-5356.4,-5899.8,-6190.6,-6034.1,-5706.1,-5790.3,-5603.1,-3617.4,-2585.4,713.5
164.57,-17696.0,-17786.0,-17724.0,-17777.0,-17763.0,-16578.0,-11179.0,-4791.4,-1139.1,0.0,-208.25,-19839.0,-35493.0,-37620.0,-38584.0,-36099.0,-29255.0,-23218.0,-19244.0,-17938.0,733.5
109.909600339424,-12666.625,-12486.125,-12228.5,-12046.625,-12406.75,-12008.25,-11700.5,-7264.375,-4341.25,-323.875,0.0,-8570.75,-21680.375,-25824.125,-28038.0,-27048.0,-27453.25,-20626.125,-16952.75,-13473.125,1333.5
193.63,-26949.0,-27200.0,-26797.0,-27133.0,-26873.0,-25508.0,-18121.0,-9887.1,-3644.4,0.0,-8778.9,-37417.0,-50848.0,-56509.0,-55292.0,-56258.0,-46307.0,-37971.0,-31286.0,-28552.0,1233.5
127.341732208252,-20725.625,-20497.625,-20339.375,-20529.5,-20473.75,-20396.375,-15854.625,-8135.75,-3095.875,-564.0,0.0,-19238.75,-34659.375,-39202.75,-39624.75,-38959.75,-35856.875,-29305.75,-23263.75,-21180.375,946.75
216.98,-24002.0,-23458.0,-22813.0,-23376.0,-22650.0,-21811.0,-14335.0,-10223.0,-3703.5,0.0,-222.63,-10012.0,-25285.0,-40448.0,-44481.0,-46967.0,-39344.0,-34352.0,-27858.0,-25028.0,1580.3
40.9524303298517,-5714.5,-3955.75,-5092.625,-4830.625,-3501.25,-5157.5,-4190.0,-4084.25,-3423.5,0.0,-2022.375,-7723.625,-9874.0,-10750.875,-11517.125,-11493.0,-10510.5,-12053.625,-7975.75,-6674.625,1667.0
84.5181545551975,-13034.875,-12873.625,-12836.0,-12858.25,-12883.125,-12839.875,-10930.875,-5501.75,-1380.5,0.0,-9830.5,-21590.75,-23022.5,-23452.75,-23281.875,-23452.75,-22797.25,-18398.75,-14655.375,-13080.625,680.0
26.553,-4798.9,-3036.8,-942.19,-3255.9,-3438.4,-2078.4,-1606.9,-3468.9,-2366.7,0.0,-363.56,-1197.8,-1674.3,-6504.6,-6564.6,-6217.7,-6449.8,-7843.9,-5895.6,-2659.5,1887.0
62.1862661279328,-7035.25,-6641.25,-8086.0,-6056.75,-6533.75,-7240.25,-6211.75,-6598.875,-3221.75,-1601.25,0.0,-660.75,-11525.0,-13828.625,-15400.25,-17225.5,-17915.875,-14301.25,-12821.75,-10119.75,1780.4347826087
196.57,-27437.0,-27632.0,-27466.0,-27519.0,-27588.0,-23354.0,-13760.0,-5938.0,-1518.8,0.0,-7560.0,-45558.0,-56541.0,-57230.0,-57379.0,-51779.0,-41473.0,-33654.0,-29342.0,-27696.0,693.5
143.6,-15631.0,-15608.0,-15103.0,-15425.0,-15101.0,-15446.0,-11393.0,-6059.9,-1858.9,0.0,-1731.4,-20152.0,-30585.0,-33408.0,-32997.0,-32997.0,-28083.0,-21309.0,-18221.0,-15569.0,920.0
131.58,-19851.0,-18898.0,-18429.0,-18943.0,-18106.0,-18550.0,-18073.0,-11488.0,-7574.8,-4852.6,-438.25,0.0,-5447.5,-17220.0,-26038.0,-31071.0,-32703.0,-28875.0,-24374.0,-21619.0,1853.5
124.11,-15897.0,-14898.0,-14594.0,-14798.0,-14362.0,-14619.0,-13615.0,-8276.9,-6230.8,0.0,-2941.0,-17879.0,-26055.0,-30570.0,-32390.0,-31088.0,-31401.0,-24787.0,-20670.0,-16183.0,1513.5
162.774005761883,-21052.625,-20719.625,-20300.375,-19756.5,-19099.25,-20452.0,-17893.0,-11630.25,-8370.25,-5097.5,-152.5,0.0,-6046.25,-19309.125,-30686.25,-36958.625,-38801.75,-31963.375,-28305.5,-22480.5,1960.25
168.495375468235,-27140.25,-26033.625,-26843.5,-25750.25,-25488.25,-27028.5,-22203.375,-13932.25,-10560.75,-2896.625,0.0,-4483.375,-18600.25,-34136.125,-41517.25,-46331.5,-46552.0,-38121.75,-34180.0,-30944.75,1927.0
153.18,-23275.0,-24064.0,-23010.0,-23358.0,-23001.0,-23340.0,-16919.0,-10713.0,-3999.1,-2433.9,0.0,-14292.0,-33798.0,-41337.0,-43402.0,-42928.0,-39234.0,-33657.0,-26978.0,-24641.0,1200.2
189.17,-26136.0,-26223.0,-25167.0,-25395.0,-25693.0,-24793.0,-20188.0,-13193.0,-6757.1,-806.75,0.0,-6856.3,-23912.0,-40437.0,-46152.0,-50749.0,-44947.0,-37590.0,-33994.0,-28211.0,1740.2
94.386,-10440.0,-10640.0,-10193.0,-10499.0,-10340.0,-10307.0,-9734.1,-5744.3,-2104.4,0.0,-2734.6,-15319.0,-18503.0,-20958.0,-19332.0,-21260.0,-19448.0,-16813.0,-13041.0,-11694.0,1080.0
128.96,-17098.0,-15410.0,-16631.0,-15511.0,-16118.0,-15770.0,-13544.0,-8070.0,-2770.5,0.0,-6832.6,-21835.0,-27675.0,-30538.0,-29966.0,-30481.0,-28995.0,-23558.0,-20471.0,-16536.0,1280.2
203.86903751554502,-29272.25,-29149.5,-29017.75,-29184.0,-29147.625,-23564.25,-13009.25,-5074.625,0.0,-12209.0,-47543.375,-56835.625,-57681.25,-57522.75,-57684.625,-53696.625,-44541.125,-36366.875,-31364.875,-29388.75,786.652173913044
61.0308294471397,-5441.875,-5064.0,-5078.375,-5144.0,-5176.125,-5016.375,-5215.5,-3083.25,0.0,-532.125,-11816.5,-14715.375,-14336.0,-14121.25,-14594.25,-14548.875,-14391.625,-10753.375,-6845.375,-5564.375,780.0
81.2024909960513,-9347.875,-8248.625,-7939.625,-8882.0,-7659.125,-8809.5,-7889.25,-6146.625,-3413.125,0.0,-5924.75,-15948.125,-18031.75,-20517.125,-19411.25,-20300.5,-20154.0,-15623.125,-13423.625,-8337.25,1340.16666666667
192.95015539183498,-23375.5,-23889.25,-23156.25,-23547.5,-23081.625,-22265.875,-14855.75,-7980.5,-1969.5,0.0,-13797.5,-38417.25,-47139.5,-50662.125,-49372.5,-50017.75,-40613.625,-33296.5,-27180.125,-25066.375,1213.5
125.778853259664,-17091.125,-17217.0,-17176.625,-17136.375,-17044.625,-17106.125,-13500.625,-6787.625,-2286.75,0.0,-19638.25,-33806.875,-36385.0,-37473.75,-36726.0,-36959.5,-32289.125,-24665.375,-19810.5,-17626.25,866.8
219.87,-31809.0,-32325.0,-31724.0,-31435.0,-31965.0,-28889.0,-21408.0,-12940.0,-5731.6,-2900.8,0.0,-7103.3,-31015.0,-52347.0,-60839.0,-60803.0,-51481.0,-44745.0,-36319.0,-34313.0,1406.8
62.4514583471027,-6026.25,-6467.125,-6319.0,-6106.125,-6460.625,-6167.0,-6242.25,-4020.0,-885.75,0.0,-10956.25,-14340.0,-14915.5,-15721.5,-14767.875,-15194.125,-15210.875,-11866.25,-8565.125,-6927.375,913.5
198.952432369684,-30096.75,-29975.5,-30009.0,-30036.0,-29927.125,-24330.0,-13285.0,-4734.0,0.0,-5378.375,-44965.0,-58361.625,-59539.5,-59333.0,-59438.875,-55192.375,-45275.875,-36896.375,-31954.375,-30509.375,733.5
85.2960579057291,-12016.25,-12285.875,-11550.875,-12079.5,-11526.625,-12130.25,-11409.25,-7150.75,-3160.875,0.0,-13729.75,-22560.125,-26365.25,-25557.25,-27385.0,-26088.5,-26609.5,-20568.5,-15770.75,-13051.0,1160.0625
171.509845695998,-22743.75,-20766.625,-21011.125,-21198.625,-20379.75,-21137.5,-16820.5,-10462.625,-6545.875,0.0,-2306.25,-17001.25,-32704.75,-40265.875,-43408.375,-44425.375,-38636.0,-33976.75,-26742.75,-22353.375,1567.0
116.99,-18881.0,-18614.0,-17866.0,-18423.0,-18052.0,-18048.0,-17043.0,-9645.1,-5354.4,0.0,-270.5,-11401.0,-26369.0,-31473.0,-35036.0,-34346.0,-34445.0,-28401.0,-24341.0,-19829.0,1500.1
184.34,-21013.0,-20172.0,-20030.0,-20471.0,-20140.0,-19988.0,-14743.0,-9863.6,-4278.9,-841.38,0.0,-1368.8,-10063.0,-25758.0,-34362.0,-38084.0,-35394.0,-29662.0,-25279.0,-22362.0,1573.5
55.0010475062724,-4841.25,-5163.0,-5974.0,-3874.375,-5821.75,-4667.0,-4559.875,-5410.375,-1027.625,-63.5,0.0,-9672.375,-12812.375,-13677.875,-16115.625,-13947.875,-15512.125,-14543.875,-8894.125,-8177.375,1613.52173913043
82.69,-11894.0,-10689.0,-12750.0,-11823.0,-10160.0,-12229.0,-11846.0,-9113.0,-5434.0,-4410.5,0.0,-2197.9,-14802.0,-17803.0,-18025.0,-21218.0,-22202.0,-18320.0,-15394.0,-16333.0,1813.5
26.578072663824397,-4270.625,-3898.5,-4517.625,-3496.0,-4529.25,-3987.25,-3813.25,-4497.625,-2270.5,-373.25,0.0,-5368.75,-6786.875,-6439.625,-8453.25,-6371.375,-8017.375,-7272.75,-6082.375,-5552.875,1486.8043478260902
54.5793909100653,-13184.625,-8289.5,-7194.25,-10324.25,-9204.875,-7527.625,-8621.0,-10094.125,-4306.0,-3081.0,-4258.375,0.0,-2855.875,-12891.5,-13216.0,-12133.75,-14882.375,-16479.125,-11694.5,-9020.375,1893.7
146.44,-21053.0,-21119.0,-21133.0,-21296.0,-21193.0,-19866.0,-12645.0,-5575.1,-998.25,0.0,-21526.0,-38570.0,-40154.0,-40470.0,-40576.0,-40099.0,-34271.0,-27134.0,-22972.0,-21374.0,693.5
182.1,-24317.0,-21738.0,-23109.0,-22525.0,-21912.0,-22827.0,-16707.0,-11521.0,-4802.1,-527.13,0.0,-6647.8,-27247.0,-39874.0,-45208.0,-48045.0,-39907.0,-35698.0,-28063.0,-23900.0,1533.5
186.30153914309102,-27731.5,-27573.5,-27392.875,-27638.125,-27609.125,-23815.5,-14244.375,-5838.0,0.0,-1112.375,-34564.5,-52230.625,-54035.875,-55619.5,-55649.875,-52480.875,-44078.375,-35783.875,-30018.125,-27943.5,866.75
184.38,-24108.0,-24692.0,-23601.0,-24129.0,-24024.0,-22824.0,-16102.0,-9914.8,-3369.6,-2073.5,0.0,-13846.0,-33373.0,-42031.0,-45858.0,-44354.0,-39309.0,-33685.0,-27540.0,-25439.0,1260.2
218.48,-28984.0,-29118.0,-29045.0,-29104.0,-28900.0,-22994.0,-13326.0,-5723.0,-1291.5,0.0,-2696.4,-38049.0,-57853.0,-59515.0,-59599.0,-52361.0,-42504.0,-35153.0,-30788.0,-29171.0,706.57
